04/16/1847,08:32:00 AM,"Erastus Snow","Company called together and numbered 143 men 3 women & 2 children","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/16/1847,08:51:00 AM,"Charles Harper","Brother Brigham has organized us by hundreds, fifties, and tens.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/16/1847,08:52:00 AM,"Heber Kimball","Speaking to the Camp. Exhorting them to be humble and faithful, for great things depend on it to ourselves, families, and the whole Church.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/16/1847,08:53:00 AM,"Charles Harper","Bro. Whitney gave some good advice about obeying council and said he felt to bless us by all the authority he possessed before he left us.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/16/1847,09:10:00 AM,"Wilford Woodruff","Col Kane forwarded to me A Patent Life Preserver & Stop compass. Brother Little, P. Rockwell & J Reading are returning to winter quarters.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/16/1847,09:17:00 AM,"Erastus Snow","Prest. Young promised the company that if they would abide his council and observe his directions they should go safe and be Preserved.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/16/1847,09:30:00 AM,"William Clayton","I wrote a letter to Diantha [my wife], and put it into the hands of Bishop Whitney.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/16/1847,10:25:00 AM,"John Brown","We're organizing the Pioneer camp with with 145 men, 3 women, 2 children and 73 wagons. We elect Stephen Markam to take command, also Shadrick Roundy and John Pack Major.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674258649/john_brown_abo_normal.jpg"
04/16/1847,10:43:00 AM,"George A. Smith","President Young organized us by appointing captains of hundreds, fifties and tens. Eight members of the Twelve, (captains) are among us.  ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/16/1847,11:11:00 AM,"Heber Kimball","Camp has been organized into 2 captains of 100s, 5 captains of 50s, 14 captains of 10s, plus a guard of 50.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/16/1847,11:39:00 AM,"Heber Kimball","Organization complete. Bishop Whitney's son John will keep a journal, so I fashioned him one. Some men are returning to Winter Quarters.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/16/1847,11:45:00 AM,"Erastus Snow","Company organized by appointing captains of tens fifties and hundreds. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/16/1847,12:00:00 PM,"Charles Harper","We are now leaving, we will travel a short distance before camping for the night.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/16/1847,12:25:00 PM,"John Brown","We're following on with the camp which are camped at the Platte.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674258649/john_brown_abo_normal.jpg"
04/16/1847,02:00:00 PM,"William Clayton","The Camp started out to proceed on the journey. I bid farewell to Bp. Whitney and his brother and son, who all returned from this place.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/16/1847,02:07:00 PM,"Heber Kimball","Camp is moving out a few miles for better feed, cottonwood, rushes, timber. We'll spend the night there before continuing on our journey.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/16/1847,03:00:00 PM,"Erastus Snow","Company took march, each ten moveing in their place. Stephen Markham chosen as captain of 50 night guard.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/16/1847,04:41:00 PM,"Erastus Snow","Halting near an Island of rushes where we are turning out our teams to be guarded through the night.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/16/1847,04:50:00 PM,"John Brown","I am chosen as the captain of the 13th ten. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674258649/john_brown_abo_normal.jpg"
04/16/1847,04:52:00 PM,"George A. Smith","We all hitched up and came up to the main camp, which is about eleven miles on the banks of the Platte. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/16/1847,06:00:00 PM,"William Clayton","We travelled about 3 miles [today] and encamped in a line abt. 600 yards from the timber, where there is plenty of Cotton Wood and rushes.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/16/1847,06:59:00 PM,"Charles Harper","Just finished placing the horses and cattle in a good grove of timber with plenty of rushes- and extra guard was left to guard them.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/16/1847,07:02:00 PM,"George A. Smith","My father let me have a yoke of cattle; rather poor and not well matched to help me on. Reached camp in the evening, very tired. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/16/1847,07:39:00 PM,"Appleton Harmon","We traveled 5 miles & are now camped on the Platte Rriver. We organized the camp & a guard of 52 men ware deetayled to be a constant guard.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/16/1847,08:00:00 PM,"William Clayton","I slept with Philo Johnson, but having only one quit, and the night severely cold, I suffered much, and took a very bad cold.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/16/1847,09:43:00 PM,"Lorenzo Young"," this morning Bro Brigham organized the camp, then gave good council. traveled 4 miles and camped for the night","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/678205636/thumbnail.aspx__5__normal.jpg"
04/17/1847,04:54:00 AM,"Erastus Snow","I was myself on duty the latter part of the night and it was very cold. There was considerable ice this morning. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/17/1847,07:00:00 AM,"William Clayton","The weather is severely cold, with a strong wind from the North & North West.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/17/1847,07:33:00 AM,"Heber Kimball","Cold and windy. Camp heading out for the day.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/17/1847,07:54:00 AM,"Lorenzo Young","had a severe cold night. froze water an inch thick of ice. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/678205636/thumbnail.aspx__5__normal.jpg"
04/17/1847,12:00:00 PM,"William Clayton","We started out at 9 o'clock and travelled... the distance [of] about 7 miles. We camped close by a cotton wood grove.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/17/1847,12:07:00 PM,"Charles Harper","We're camping now after traveling a short distance.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/17/1847,12:10:00 PM,"Heber Kimball","After 7 miles, we're stopping to camp. Men will cut down trees for brouse. Must fetch water from the river 1/2 mile away. Lake is bad water.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/17/1847,02:31:00 PM,"Charles Harper","I'm looking for a piece of lumber to make a houn (sic) ????","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/17/1847,04:23:00 PM,"Lorenzo Young","traveled 7 miles and camped at 1 oclock. Bro Brigham finished organizing his camp","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/678205636/thumbnail.aspx__5__normal.jpg"
04/17/1847,04:33:00 PM,"Appleton Harmon","We traveled 8 miles today & camped at a cotton wood grove. We just organized the Camp in to a military capacity.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/17/1847,05:00:00 PM,"William Clayton","The Camp were called together and organized in military order: Brigham Young, Lieut. General. Stephen Markham, Colonel. etc.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/17/1847,05:13:00 PM,"George A. Smith","Started up the Platt after 9, went seven miles and camped. A conference was called. We were formed into companies of tens. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/17/1847,05:15:00 PM,"William Clayton","The wagons must keep together when travelling, and not separate as they have previously done, and every man to walk beside his own wagon.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/17/1847,05:35:00 PM,"Wilford Woodruff","We travled 8 miles & camped in the edge of a grove of cottonwoods to spend the Sabbath. The organization of the camp finished in this order:","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/17/1847,05:36:00 PM,"Wilford Woodruff","B Young Lieutenant Gen, S Markham Colonel, J Pack 1st Major, S Rounday 2d Major. The Rigiment be divided into tens. I am Capt of 1st company","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/17/1847,06:00:00 PM,"William Clayton","One of the trader's wagons came from the Pawnee village, loaded with furs & Peltry, and camp about 1/4 of a mile below us.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/17/1847,06:17:00 PM,"Wilford Woodruff","Strict rules & disipline necessary while travling through Hostile indian country. some traiders came down from the Pawnees & camped with us.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/17/1847,06:32:00 PM,"Heber Kimball","Discussed military organization and safety. All men to carry loaded guns nearby. Wagons must keep together. Men to leave only by permission.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/17/1847,08:00:00 PM,"William Clayton","Eames & Hanson played some on their violins. All peace and quietness.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/17/1847,08:23:00 PM,"Heber Kimball","Some amused with violins and dance. Eames plans to return to Winter Quarters because of blood in his lungs. Will sleep in Young's wagon.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/17/1847,08:34:00 PM,"Appleton Harmon","We now have a Brigadier Major, Lieutenant General, a Colonel and 2 Majors and a Captain over each ten. (I was elected captain over ten)","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/17/1847,08:43:00 PM,"Levi Jackman","The night has been verrye colde, the ice has froze 3/4 of an inch thick, the young gras which was verrey scattering was considerabley killed","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674270149/jackman_normal.gif"
04/17/1847,09:00:00 PM,"Levi Jackman","This day we went about 7 miles and camped. It was a colde day.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674270149/jackman_normal.gif"
04/18/1847,06:30:00 AM,"William Clayton","I wrote a letter for Heber to his wife Vilate which was sent by brother Ellis Eames who has concluded to go back on account of poor health.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,06:43:00 AM,"Wilford Woodruff","I wrote A letter Home to Mrs Woodruff By Br Eames who wished to return back. I perused several papers to day, but did not find much news.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/18/1847,07:08:00 AM,"Charles Harper","Today is Sunday.  It is a cold disagreeable day so we will have no meeting.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/18/1847,07:39:00 AM,"Appleton Harmon","Today is Sunday, so the camp remains where we are.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/18/1847,08:00:00 AM,"William Clayton","The wind this morning E & S.E. and very cold, with a slight shower of snow.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,08:08:00 AM,"Heber Kimball","Giving letter for wife Vilate for Eames to deliver to her. He's leaving for Winters Quarters now.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/18/1847,10:00:00 AM,"William Clayton","7 more traders' wagons came in and stopped about 1/4 of a mile below us, soon after 6 mules loaded with robes and furs.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,10:17:00 AM,"Heber Kimball","More traders coming through Camp. They have many pelts and furs from the Pawnee village two days away.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/18/1847,11:48:00 AM,"Levi Jackman","Staid in Camp--cold weather.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674270149/jackman_normal.gif"
04/18/1847,12:00:00 PM,"William Clayton","I commenced writing Heber's journal & wrote considerable. He wants me to [write] his journal all the journey.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,01:00:00 PM,"William Clayton","The weather more moderate and pleasant, the wind has changed near South and the sun shines.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,02:25:00 PM,"Appleton Harmon","Some traders past us from the Pawnee nation going to the Bluffs","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/18/1847,03:25:00 PM,"George A. Smith","Temperature 53 degrees. Ellis Eames returned with trading wagon and news from headquarters. Our proposed schedule follows:","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/18/1847,03:34:00 PM,"Heber Kimball","James Case felled a cottonwood. A branch landed on his ox and one eye was pushed out of socket but went back, so he shouldn't be blind.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/18/1847,03:39:00 PM,"Erastus Snow","Being Sunday, today passed quietly. 7 waggons belonging to Mr. Sarpee of the fur company passed us on their way from Pawnee to the Bluffs.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/18/1847,04:30:00 PM,"William Clayton","Father James Case was cutting a cotton wood trees; just as it fell, the wind struck it and one of the limbs struck an ox on the neck.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,04:31:00 PM,"William Clayton","[The ox's] right eye was knocked down in the socket out of sight. The ox don't seem seriously hurt otherwise.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,04:40:00 PM,"William Clayton","[The ox's] eye turned back to its place, and the ox seems to have sustained little injury.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,05:00:00 PM,"William Clayton","The officers of the camp met with Prest. Young, and he told the order for travelling and camping hereafter.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,05:14:00 PM,"George A. Smith","President. B. Young proposed we organize as a military body. Every man is to have a loaded gun at the ready.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/18/1847,05:16:00 PM,"Heber Kimball","New rules told to Camp: 5 am bugle call, 7 am traveling, men with loaded guns, 7:30 bugle to rest, instructions on how to circle wagons, &c.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/18/1847,05:18:00 PM,"Wilford Woodruff","The Bugle will be blown at half past 8 oclok at night when all will go to prayers in their several waggons & retire to bed by 9 oclok.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/18/1847,05:19:00 PM,"Wilford Woodruff","The Bugle will Blow at 5 oclok in the morning to arise & pray & two hours will be allotted to dress pray cook eat feed Horses Harness &c.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/18/1847,05:30:00 PM,"Wilford Woodruff","We will start at the blow of the Bugle at 7 oclok. this is the order of the camp.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/686530431/index_normal.jpg"
04/18/1847,05:54:00 PM,"George A. Smith","4 shifts of 12 called to stand guard at night. We started at 2, traveled 4 miles up the Platt and camped at 4. Weather cool and cloudy.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/18/1847,06:03:00 PM,"Charles Harper","Just received further traveling instructions.  The bugle is to sound a 6 o'clock in the morning when every person is to rise attend prayers and prepare to start.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/18/1847,06:04:00 PM,"Charles Harper","The bugle is to sound again in the evening at half past eight when every man is to repair his wagon and attend prayers and retire to bed.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/18/1847,06:17:00 PM,"George A. Smith","Everyone to prayers at the sound of the bugle at half past eight. In bed and the fires put out by nine. At five a.m. bugle sounds.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/18/1847,06:18:00 PM,"George A. Smith","Teams are to travel by tens and not separate. No man is to leave his tent unless sent. ","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676271058/thumbnail.aspx__1__normal.jpg"
04/18/1847,07:30:00 PM,"William Clayton","Went to bed suffering severely with pain in my head & face.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/18/1847,07:34:00 PM,"Lorenzo Young"," remaind in camp","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/678205636/thumbnail.aspx__5__normal.jpg"
04/18/1847,11:39:00 PM,"Appleton Harmon","I have been detailed to guard the fore part of the night","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/19/1847,05:00:00 AM,"Erastus Snow","My Partner (who by the way was the Bugler) sounded the call for prayers and prepertions for moving.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/19/1847,05:00:00 AM,"William Clayton","At the sound of the bugle I arose, my face still paining me very bad. After eating breakfast I started out on foot.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/19/1847,05:02:00 AM,"Appleton Harmon","The bugle comes early","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/19/1847,06:22:00 AM,"Lorenzo Young","starting out early today","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/678205636/thumbnail.aspx__5__normal.jpg"
04/19/1847,06:41:00 AM,"Erastus Snow","Call sounded for moveing. We moved by tens every man except teamsters walking by his wagon with his gun upon his shoulders.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/19/1847,06:53:00 AM,"Appleton Harmon","we are now starting on our journey. We are heading in a NW direction.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
04/19/1847,07:15:00 AM,"William Clayton","The wagons began to move... all formed in double file and proceeding on.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674287633/william_clayton_MD_normal.jpg"
04/19/1847,07:53:00 AM,"Heber Kimball","Half an hour into the day's journey, practicing wagons double file for safety. Many lakes and ducks. Some brethren shooting them.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/678227345/thumbnail.aspx__7__normal.jpg"
04/19/1847,10:17:00 AM,"Levi Jackman","Fine weather. moved on--","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/674270149/jackman_normal.gif"
04/19/1847,12:00:00 PM,"Charles Harper","The messes got back from Winter Quarters.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/799458913/charles-a-harper_normal.jpg"
04/19/1847,12:00:00 PM,"Erastus Snow","While Bateing our teams Porter Rockwell and Elder Jesse Carter came up with us from Winter Quarters. James Brown came as well.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a1.twimg.com/profile_images/676497152/images_normal.jpg"
04/19/1847,12:49:00 PM,"Appleton Harmon","We've gone 13 miles and stopped for Dinner. Brother O. P. Rockwell and others has overtook us.","Along the Pioneer Trail","http://lds.org/churchhistory/library/pioneercompanysources/0,16272,4019-1-1,00.html","http://a3.twimg.com/profile_images/657414385/guy_normal.jpg"
